label,run,filename,total_packets,duration_sec,packets_per_sec,bytes_total,bytes_per_sec,pkt_size_mean,pkt_size_std,pkt_size_min,pkt_size_max,pkt_size_median,iat_mean,iat_std,iat_min,iat_max,iat_median,ratio_ip,ratio_tcp,ratio_udp,ratio_icmp,ratio_arp,count_ip,count_tcp,count_udp,count_icmp,count_arp,count_dns,flag_syn,flag_ack,flag_fin,flag_rst,flag_psh,flag_urg,syn_only_count,ratio_syn_only,ratio_syn_ack,tcp_win_mean,tcp_win_std,tcp_win_min,tcp_win_max,unique_src_ports,unique_dst_ports,port_entropy_dst,top_dst_port_count,http_pkts,https_pkts,rtsp_pkts,telnet_pkts,ssh_pkts,unique_src_ips,unique_dst_ips,ip_pair_count,src_ip_entropy,dst_ip_entropy,ttl_mean,ttl_std,ttl_min,ttl_max,payload_mean,payload_std,payload_max,n_has_payload,ratio_has_payload,max_payload_repeat,n_http_get,n_http_post,n_flows,pkts_per_flow_mean,pkts_per_flow_std,pkts_per_flow_max,bytes_per_flow_mean,bytes_per_flow_std,bytes_per_flow_max,top_flow_pkts,arp_who_has,arp_is_at,n_http_conn_ips,ratio_rtsp
dos_syn_flood,run_23,dos_syn_flood.pcap,7597,10.222809,743.1422,453974,44407.9526,59.757,76.2315,54.0,1386.0,54.0,0.001346,0.001337,-0.000307,0.004533,0.001188,1.0,1.0,0.0,0.0,0.0,7597,7597,0,0,0,0,4963,2584,25,2584,25,0,2534,0.3336,1.9207,20724.0921,29834.1715,0.0,64240.0,2565,2564,4.9077,4908,0,4908,0,0,0,2,2,2,0.9249,0.9249,63.4478,1.9569,37.0,64.0,1320.0,0.0,1320.0,25,0.0033,1,0,0,2569,2.9572,96.7966,4908.0,176.7123,5228.4647,265032.0,4908,0,0,0,0.0
dos_udp_flood,run_23,dos_udp_flood.pcap,45834,9.963475,4600.2024,1928136,193520.4382,42.0678,1.0237,42.0,70.0,42.0,0.000217,0.002059,-1e-06,0.048539,2.9e-05,1.0,0.0044,0.9954,0.0002,0.0,45834,202,45622,10,0,0,101,101,0,101,0,0,101,0.5,1.0,512.0,512.0,0.0,1024.0,45660,110,0.0659,45622,0,0,0,0,0,2,2,2,0.0245,0.0245,63.9608,0.8472,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,111,412.9189,4310.5184,45622.0,17370.5946,181039.1489,1916124.0,45622,0,0,0,0.0
mixed_attack,run_23,mixed_attack.pcap,41696,10.20579,4085.5242,2308760,226220.6158,55.3713,1.8986,54.0,58.0,54.0,0.000245,0.002283,-0.00027,0.125264,1.7e-05,1.0,1.0,0.0,0.0,0.0,41696,41696,0,0,0,0,27402,14294,0,14294,0,0,14202,0.3406,1.917,20524.7398,29753.7961,0.0,64240.0,13833,13718,5.8072,26308,5,26310,3,1,1,2,2,2,0.9275,0.9275,63.2301,2.7955,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,14272,2.9215,220.3564,26308.0,161.7685,11899.249,1420636.0,26308,0,0,2,0.0001
normal,run_23,normal.pcap,218,10.102876,21.578,12810,1267.9557,58.7615,23.5769,54.0,374.0,58.0,0.046557,0.095271,-2e-06,0.398133,0.003265,1.0,1.0,0.0,0.0,0.0,218,218,0,0,0,0,104,114,2,104,4,0,104,0.4771,0.9123,525.2936,506.7133,0.0,1024.0,115,115,5.7772,26,0,4,1,0,0,2,2,2,0.9999,0.9999,55.9633,8.6363,37.0,64.0,125.5,109.5091,308.0,4,0.0183,1,0,0,115,1.8957,3.7262,26.0,111.3913,209.8627,1404.0,26,0,0,0,0.0046
port_scan,run_23,port_scan.pcap,43278,9.973961,4339.0985,2423772,243009.9709,56.0047,2.0,54.0,58.0,58.0,0.00023,0.001857,-0.000179,0.225403,6.1e-05,1.0,1.0,0.0,0.0,0.0,43278,43278,0,0,0,0,21690,21588,0,21588,0,0,21690,0.5012,1.0047,513.2067,511.9986,0.0,1024.0,21553,21656,8.2456,21485,1,0,0,0,0,2,2,2,1.0,1.0,55.4595,8.8615,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,21659,1.9982,145.9709,21484.0,111.906,7882.4018,1160136.0,21484,0,0,0,0.0
replay_attack,run_23,replay_attack.pcap,217,10.158908,21.3606,12014,1182.6074,55.3641,1.8962,54.0,58.0,54.0,0.047032,0.083456,-0.0,0.435508,0.000493,1.0,1.0,0.0,0.0,0.0,217,217,0,0,0,0,74,143,0,143,0,0,74,0.341,0.5175,349.1982,485.4272,0.0,1024.0,146,79,5.3987,28,1,0,0,3,0,2,2,2,0.9258,0.9258,57.6452,8.35,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,79,2.7468,4.0891,28.0,152.0759,222.9011,1512.0,28,0,0,1,0.0
rtsp_brute_force,run_23,rtsp_brute_force.pcap,144,10.202697,14.1139,8152,799.0044,56.6111,3.377,54.0,74.0,58.0,0.071348,0.12058,-1e-06,0.438321,0.004054,1.0,1.0,0.0,0.0,0.0,144,144,0,0,0,0,71,74,2,68,0,0,69,0.4792,0.9595,1852.8889,9158.7603,0.0,65160.0,78,78,5.4745,13,0,0,6,0,0,2,2,2,0.9999,0.9999,55.5,8.9582,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,78,1.8462,2.6798,13.0,104.5128,145.2568,702.0,13,0,0,0,0.0417
slowloris,run_23,slowloris.pcap,33222,10.074214,3297.7263,1860368,184666.3221,55.9981,2.0,54.0,58.0,54.0,0.000303,0.004841,-0.000144,0.330178,6.4e-05,1.0,1.0,0.0,0.0,0.0,33222,33222,0,0,0,0,16595,16627,0,16627,0,0,16595,0.4995,0.9981,511.5068,511.9998,0.0,1024.0,16602,16567,8.0305,16541,0,1,1,0,0,2,2,2,1.0,1.0,55.5189,8.8404,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,16570,2.0049,128.4878,16541.0,112.2733,6938.3091,893214.0,16541,0,0,0,0.0
brute_force_ssl,run_24,brute_force_ssl.pcap,1212,9.806363,123.5932,226205,23067.166,186.6378,291.8795,54.0,1386.0,66.0,0.008098,0.033348,-0.000175,0.38948,0.000197,1.0,1.0,0.0,0.0,0.0,1212,1212,0,0,0,0,199,1068,111,96,385,0,144,0.1188,0.1863,6534.5017,18380.0123,0.0,65160.0,153,153,4.9055,483,0,483,0,0,0,2,2,2,0.9977,0.9977,62.2335,4.6056,37.0,64.0,381.8623,410.0255,1320.0,385,0.3177,1,0,0,153,7.9216,38.8228,483.0,1478.4641,6092.5724,75151.0,483,0,0,0,0.0
dos_http_flood,run_24,dos_http_flood.pcap,3548,9.838895,360.6096,896987,91167.4569,252.8148,456.3954,54.0,2241.0,66.0,0.002774,0.011949,-0.000379,0.33995,0.000104,1.0,1.0,0.0,0.0,0.0,3548,3548,0,0,0,0,292,2885,448,548,1230,0,177,0.0499,0.1012,4780.1406,15780.4564,0.0,65160.0,299,299,5.4615,1500,0,1500,0,0,0,2,2,2,0.9897,0.9897,63.1547,2.2937,37.0,64.0,500.9684,631.0252,2175.0,1329,0.3746,2,0,0,299,11.8662,86.3693,1500.0,2999.9565,9588.6438,164025.0,1500,0,0,0,0.0
dos_syn_flood,run_24,dos_syn_flood.pcap,7256,9.976694,727.295,401584,40252.2114,55.3451,1.8897,54.0,58.0,54.0,0.001375,0.001149,-0.0002,0.004317,0.001503,1.0,1.0,0.0,0.0,0.0,7256,7256,0,0,0,0,4816,2440,0,2440,0,0,2440,0.3363,1.9738,21212.2778,30024.3343,0.0,64240.0,2448,2448,4.7966,4752,0,4752,0,0,0,2,2,2,0.9212,0.9212,63.5204,1.6709,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,2449,2.9628,95.9853,4752.0,163.9788,5183.1269,256608.0,4752,0,0,0,0.0
dos_udp_flood,run_24,dos_udp_flood.pcap,44510,10.224202,4353.3959,1871544,183050.3712,42.0477,0.8743,42.0,70.0,42.0,0.00023,0.002209,0.0,0.033348,2.9e-05,1.0,0.003,0.9968,0.0002,0.0,44510,132,44368,10,0,0,65,67,0,67,0,0,65,0.4924,0.9701,504.2424,511.9412,0.0,1024.0,44395,74,0.0451,44368,0,0,0,0,0,2,2,2,0.0184,0.0184,63.9759,0.6382,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,75,593.4667,5088.6869,44368.0,24953.92,213721.5846,1863456.0,44368,0,0,0,0.0
mixed_attack,run_24,mixed_attack.pcap,47921,9.965667,4808.6096,2651618,266075.3289,55.3331,1.8877,42.0,58.0,54.0,0.000208,0.001281,-0.000369,0.032505,1.9e-05,1.0,1.0,0.0,0.0,0.0,47921,47919,0,2,0,0,31944,15975,0,15975,0,0,16076,0.3355,1.9996,21445.5026,30111.9594,0.0,64240.0,16175,15959,5.601,31835,4,31836,3,1,1,2,2,2,0.9183,0.9183,63.6305,0.9288,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,15987,2.9975,251.7644,31835.0,165.8609,13595.2794,1719094.0,31835,0,0,2,0.0001
normal,run_24,normal.pcap,126,9.525717,13.2274,7056,740.7317,56.0,2.0,54.0,58.0,56.0,0.076206,0.131542,0.0,0.482955,0.004096,1.0,1.0,0.0,0.0,0.0,126,126,0,0,0,0,63,63,0,63,0,0,63,0.5,1.0,512.0,512.0,0.0,1024.0,70,70,5.3176,12,0,0,0,0,0,2,2,2,1.0,1.0,55.4524,9.0164,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,70,1.8,2.6219,12.0,100.8,140.4842,648.0,12,0,0,0,0.0
port_scan,run_24,port_scan.pcap,182,10.010512,18.1809,10168,1015.7323,55.8681,2.4683,42.0,58.0,56.0,0.055307,0.087276,-0.000181,0.385318,0.004156,1.0,0.989,0.0,0.011,0.0,182,180,0,2,0,0,91,89,0,89,0,0,89,0.4944,1.0225,1220.0889,6699.4724,0.0,64240.0,96,96,5.6317,24,2,2,2,1,1,2,2,2,0.9999,0.9999,55.2033,9.1494,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,98,1.8571,3.2325,24.0,103.7551,174.2839,1304.0,24,0,0,1,0.011
replay_attack,run_24,replay_attack.pcap,342,10.063092,33.9856,18884,1876.5603,55.2164,1.8401,54.0,58.0,54.0,0.029511,0.037985,-1e-06,0.185076,0.004185,1.0,1.0,0.0,0.0,0.0,342,342,0,0,0,0,104,238,0,238,0,0,104,0.3041,0.437,311.3918,471.063,0.0,1024.0,220,109,5.4472,52,1,0,0,3,0,2,2,2,0.8862,0.8862,58.5819,7.5837,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,109,3.1376,6.4672,52.0,173.2477,350.2166,2808.0,52,0,0,1,0.0
rtsp_brute_force,run_24,rtsp_brute_force.pcap,187,9.746633,19.1861,10542,1081.6043,56.3743,3.2979,42.0,74.0,58.0,0.052401,0.08281,0.0,0.354763,0.004592,1.0,0.9893,0.0,0.0107,0.0,187,185,0,2,0,0,91,94,2,89,0,0,88,0.4757,0.9681,1894.6595,9316.1053,0.0,65160.0,100,99,5.7061,25,0,1,6,0,0,2,2,2,1.0,1.0,56.0909,8.9549,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,100,1.87,3.1895,25.0,105.42,172.3634,1350.0,25,0,0,0,0.0321
slowloris,run_24,slowloris.pcap,178,9.855717,18.0606,9968,1011.3926,56.0,2.0,54.0,58.0,56.0,0.055682,0.088,-1e-06,0.398015,0.004344,1.0,1.0,0.0,0.0,0.0,178,178,0,0,0,0,89,89,0,89,0,0,89,0.5,1.0,512.0,512.0,0.0,1024.0,97,97,5.6201,25,0,0,0,0,0,2,2,2,1.0,1.0,55.264,8.7931,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,97,1.8351,3.3016,25.0,102.7629,177.3597,1350.0,25,0,0,0,0.0
brute_force_ssl,run_25,brute_force_ssl.pcap,38158,9.973528,3825.9278,2148636,215433.8883,56.3089,15.4958,54.0,1386.0,58.0,0.000261,0.001609,-0.000225,0.091663,5.5e-05,1.0,1.0,0.0,0.0,0.0,38158,38158,0,0,0,0,19117,19045,9,18974,28,0,19113,0.5009,1.0038,527.7362,1060.8785,0.0,65160.0,18128,18260,8.2618,18035,0,34,2,0,0,2,2,2,1.0,1.0,55.4759,8.8602,37.0,64.0,381.8571,410.028,1320.0,28,0.0007,1,0,0,18262,2.0895,133.5793,18034.0,117.6561,7213.4372,973836.0,18034,0,0,0,0.0001
dos_http_flood,run_25,dos_http_flood.pcap,4569,10.210168,447.4951,1155771,113198.0381,252.9593,463.7593,54.0,2241.0,66.0,0.002235,0.00747,-0.000294,0.065588,0.000133,1.0,1.0,0.0,0.0,0.0,4569,4569,0,0,0,0,519,3761,492,605,1652,0,316,0.0692,0.138,6340.0068,18229.1073,0.0,65160.0,347,347,5.5991,1932,0,1932,0,0,0,2,2,2,0.9921,0.9921,63.0547,2.6713,37.0,64.0,490.6764,642.1199,2175.0,1749,0.3828,2,0,0,347,13.1671,103.2934,1932.0,3330.7522,11643.1147,216207.0,1932,0,0,0,0.0
dos_syn_flood,run_25,dos_syn_flood.pcap,7332,9.971636,735.2855,405852,40700.6421,55.3535,1.8926,54.0,58.0,54.0,0.00136,0.001336,-0.000322,0.00452,0.00122,1.0,1.0,0.0,0.0,0.0,7332,7332,0,0,0,0,4851,2481,0,2481,0,0,2481,0.3384,1.9553,20945.9771,29921.7091,0.0,64240.0,2490,2489,4.8866,4740,0,4740,0,0,0,2,2,2,0.9233,0.9233,63.4138,2.1824,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,2491,2.9434,94.9346,4740.0,162.9273,5126.389,255960.0,4740,0,0,0,0.0
dos_udp_flood,run_25,dos_udp_flood.pcap,43302,9.957566,4348.6529,1822100,182986.4757,42.0789,1.0997,42.0,70.0,42.0,0.00023,0.002135,1e-06,0.049225,3e-05,1.0,0.0052,0.9946,0.0002,0.0,43302,224,43068,10,0,0,112,112,0,112,0,0,112,0.5,1.0,512.0,512.0,0.0,1024.0,43117,123,0.0772,43068,0,0,0,0,0,2,2,2,0.0279,0.0279,63.9569,0.8613,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,124,349.2097,3851.8253,43068.0,14694.3548,161774.2282,1808856.0,43068,0,0,0,0.0
mixed_attack,run_25,mixed_attack.pcap,38530,9.951015,3871.9668,2133900,214440.4366,55.3828,1.9037,42.0,58.0,54.0,0.000258,0.002492,-0.000335,0.152923,2e-05,1.0,0.9999,0.0,0.0001,0.0,38530,38528,0,2,0,0,25204,13323,0,13324,0,0,13028,0.3381,1.8918,20490.1329,29739.7314,0.0,64240.0,12825,12701,5.8369,24057,6,24059,3,1,1,2,2,2,0.9303,0.9303,63.183,2.9119,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,13255,2.9068,209.1178,24057.0,160.9883,11292.3642,1299082.0,24057,0,0,2,0.0001
normal,run_25,normal.pcap,238,10.142486,23.4656,13930,1373.4306,58.5294,22.585,54.0,374.0,58.0,0.042795,0.068905,-0.0,0.309974,0.003946,1.0,1.0,0.0,0.0,0.0,238,238,0,0,0,0,114,124,2,114,4,0,114,0.479,0.9194,524.1765,507.1731,0.0,1024.0,125,125,5.9167,26,0,4,0,0,0,2,2,2,0.9999,0.9999,55.395,9.0198,37.0,64.0,125.5,109.5091,308.0,4,0.0168,1,0,0,125,1.904,3.6407,26.0,111.44,204.6561,1404.0,26,0,0,0,0.0
port_scan,run_25,port_scan.pcap,42430,9.971552,4255.1051,2376144,238292.3021,56.0015,2.0,54.0,58.0,58.0,0.000235,0.002152,-0.000231,0.277615,6e-05,1.0,1.0,0.0,0.0,0.0,42430,42430,0,0,0,0,21231,21199,0,21199,0,0,21230,0.5004,1.0015,513.876,598.2065,0.0,64240.0,21154,21178,8.2242,21074,0,0,0,0,0,2,2,2,1.0,1.0,55.5282,8.8208,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,21185,2.0028,144.778,21074.0,112.1616,7818.0124,1138000.0,21074,0,0,0,0.0
replay_attack,run_25,replay_attack.pcap,284,10.032794,28.3072,15952,1589.9859,56.169,1.9928,54.0,58.0,58.0,0.035452,0.049948,-0.000139,0.246109,0.01137,1.0,1.0,0.0,0.0,0.0,284,284,0,0,0,0,154,130,0,130,0,0,154,0.5423,1.1846,555.2676,510.1685,0.0,1024.0,197,88,5.4581,30,3,0,0,3,0,2,2,2,0.9948,0.9948,54.7183,8.9811,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,88,3.2273,5.085,30.0,181.2727,275.8963,1620.0,30,0,0,1,0.0
rtsp_brute_force,run_25,rtsp_brute_force.pcap,11664,10.091282,1155.8492,652824,64691.8788,55.9691,2.0277,42.0,74.0,54.0,0.000865,0.01064,-0.000185,0.324135,5.5e-05,1.0,0.9998,0.0,0.0002,0.0,11664,11662,0,2,0,0,5722,5940,2,5935,0,0,5719,0.4904,0.9633,524.4946,1290.3277,0.0,65160.0,5941,5724,7.2125,5841,0,1,6,0,0,2,2,2,0.9998,0.9998,55.6916,8.7802,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,5727,2.0367,77.1642,5841.0,113.9906,4166.8142,315414.0,5841,0,0,0,0.0005
slowloris,run_25,slowloris.pcap,32519,10.1368,3208.0143,1820862,179628.8718,55.9938,2.0,54.0,58.0,54.0,0.000312,0.00457,-0.00045,0.348831,5.7e-05,1.0,1.0,0.0,0.0,0.0,32519,32519,0,0,0,0,16209,16310,0,16310,0,0,16209,0.4984,0.9938,510.4098,511.9975,0.0,1024.0,16255,16151,8.0185,16157,1,1,0,0,0,2,2,2,1.0,1.0,55.5503,8.8068,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,16153,2.0132,127.1148,16157.0,112.7259,6864.1691,872478.0,16157,0,0,0,0.0
brute_force_ssl,run_26,brute_force_ssl.pcap,50001,9.969996,5015.1476,2820275,282876.2493,56.4044,17.8706,54.0,1386.0,58.0,0.000199,0.000671,-0.000273,0.028554,6.9e-05,1.0,1.0,0.0,0.0,0.0,50001,50001,0,0,0,0,24951,25057,16,24931,49,0,24943,0.4989,0.9958,531.9339,1223.2122,0.0,65160.0,24823,24817,8.3535,24727,0,63,1,0,0,2,2,2,1.0,1.0,55.5613,8.8224,37.0,64.0,381.9796,409.9638,1320.0,49,0.001,1,0,0,24822,2.0144,156.9395,24727.0,113.62,8475.0196,1335262.0,24727,0,0,0,0.0
dos_http_flood,run_26,dos_http_flood.pcap,1326,10.223676,129.6989,405343,39647.4821,305.6885,487.614,54.0,1386.0,66.0,0.007716,0.017298,-0.000507,0.234276,0.002073,1.0,1.0,0.0,0.0,0.0,1326,1326,0,0,0,0,100,1226,0,103,473,0,100,0.0754,0.0816,755.7036,328.1595,0.0,1024.0,335,352,6.2547,460,0,460,0,0,0,2,2,2,0.9825,0.9825,62.2044,4.5174,37.0,64.0,676.2431,608.4895,1320.0,473,0.3567,1,0,0,352,3.767,24.4379,460.0,1151.5426,2839.6683,52717.0,460,0,0,0,0.0
dos_syn_flood,run_26,dos_syn_flood.pcap,9507,9.97172,953.3963,526122,52761.4119,55.3405,1.8881,54.0,58.0,54.0,0.001049,0.001033,-0.000289,0.003551,0.000609,1.0,1.0,0.0,0.0,0.0,9507,9507,0,0,0,0,6321,3186,0,3186,0,0,3232,0.34,1.984,21052.0467,29962.8901,0.0,64240.0,3231,3185,4.9237,6224,0,6224,0,0,0,2,2,2,0.9201,0.9201,63.4977,1.8006,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,3195,2.9756,110.0781,6224.0,164.6704,5944.1478,336096.0,6224,0,0,0,0.0
dos_udp_flood,run_26,dos_udp_flood.pcap,42256,9.929233,4255.7166,1777792,179046.2639,42.0719,1.0555,42.0,70.0,42.0,0.000235,0.002214,5e-06,0.057872,2.9e-05,1.0,0.0047,0.9951,0.0002,0.0,42256,197,42049,10,0,0,99,98,0,98,0,0,99,0.5025,1.0102,514.599,511.9934,0.0,1024.0,42091,109,0.0699,42049,0,0,0,0,0,2,2,2,0.0257,0.0257,63.9585,0.8686,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,110,384.1455,3990.7706,42049.0,16161.7455,167609.7598,1766058.0,42049,0,0,0,0.0
mixed_attack,run_26,mixed_attack.pcap,48462,9.971285,4860.156,2682924,269065.0238,55.3614,1.8953,54.0,58.0,54.0,0.000206,0.00135,-0.000328,0.049628,1.9e-05,1.0,1.0,0.0,0.0,0.0,48462,48462,0,0,0,0,31970,16492,0,16492,0,0,16605,0.3426,1.9385,20554.8142,29765.9715,0.0,64240.0,16213,15986,5.836,30841,5,30843,3,1,1,2,2,2,0.9251,0.9251,63.2861,2.6112,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,16443,2.9473,240.6232,30841.0,163.1651,12993.6548,1665418.0,30841,0,0,2,0.0001
normal,run_26,normal.pcap,198,9.718022,20.3745,11088,1140.9729,56.0,2.0,54.0,58.0,56.0,0.04933,0.083278,-0.0,0.392933,0.004167,1.0,1.0,0.0,0.0,0.0,198,198,0,0,0,0,99,99,0,99,0,0,99,0.5,1.0,512.0,512.0,0.0,1024.0,108,108,5.7934,25,0,1,0,0,0,2,2,2,1.0,1.0,54.9394,9.2859,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,108,1.8333,3.2361,25.0,102.6667,173.8051,1350.0,25,0,0,0,0.0
port_scan,run_26,port_scan.pcap,36390,9.939475,3661.1591,2037992,205040.2046,56.0042,2.0,54.0,58.0,58.0,0.000273,0.003112,-0.000313,0.290424,5.8e-05,1.0,1.0,0.0,0.0,0.0,36390,36390,0,0,0,0,18233,18157,0,18157,0,0,18231,0.501,1.0042,516.5437,696.6465,0.0,64240.0,18045,18110,8.1408,17959,2,2,2,1,1,2,2,2,1.0,1.0,55.4475,8.8864,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,18115,2.0088,133.4166,17958.0,112.503,7204.5244,969740.0,17958,0,0,1,0.0001
replay_attack,run_26,replay_attack.pcap,301,9.922177,30.3361,16742,1687.3313,55.6213,1.9638,54.0,58.0,54.0,0.033074,0.041254,-2e-06,0.245973,0.011037,1.0,1.0,0.0,0.0,0.0,301,301,0,0,0,0,122,179,0,179,0,0,122,0.4053,0.6816,415.0432,502.7359,0.0,1024.0,227,68,4.9541,41,3,0,0,3,0,2,2,2,0.974,0.974,56.8538,8.562,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,68,4.4265,7.0133,41.0,246.2059,379.5451,2214.0,41,0,0,1,0.0
rtsp_brute_force,run_26,rtsp_brute_force.pcap,834,10.077169,82.7613,45784,4543.3395,54.8969,2.0872,42.0,74.0,54.0,0.012097,0.050494,-7.8e-05,0.446217,0.00012,1.0,0.9976,0.0,0.0024,0.0,834,832,0,2,0,0,167,665,2,660,0,0,164,0.1971,0.2511,514.8269,4463.9838,0.0,65160.0,672,177,2.9791,578,0,1,6,0,0,2,2,2,0.7272,0.7272,60.1199,6.5222,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,178,4.6854,43.1387,578.0,257.2135,2329.1856,31212.0,578,0,0,0,0.0072
slowloris,run_26,slowloris.pcap,23665,9.950773,2378.2073,1325070,133162.5255,55.9928,2.0,54.0,58.0,54.0,0.000421,0.006443,-0.000213,0.376662,7e-05,1.0,1.0,0.0,0.0,0.0,23665,23665,0,0,0,0,11790,11875,0,11875,0,0,11790,0.4982,0.9928,510.161,511.9967,0.0,1024.0,11855,11763,7.7981,11736,1,0,0,0,0,2,2,2,1.0,1.0,55.5448,8.822,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,11767,2.0111,108.1772,11736.0,112.609,5841.5309,633744.0,11736,0,0,0,0.0
brute_force_ssl,run_27,brute_force_ssl.pcap,36736,9.97563,3682.5744,2151699,215695.5491,58.5719,44.961,54.0,1386.0,58.0,0.000272,0.002716,-0.000233,0.26394,5.9e-05,1.0,1.0,0.0,0.0,0.0,36736,36736,0,0,0,0,18046,18723,61,18153,231,0,18013,0.4903,0.9638,628.7903,2765.6261,0.0,65160.0,17418,17246,8.1964,17275,0,284,0,0,0,2,2,2,1.0,1.0,55.6968,8.8061,37.0,64.0,381.8658,410.0235,1320.0,231,0.0063,1,0,0,17257,2.1288,131.645,17275.0,124.6856,7116.7052,932850.0,17275,0,0,0,0.0
dos_http_flood,run_27,dos_http_flood.pcap,3221,9.871037,326.3082,837834,84878.0143,260.1161,452.7999,54.0,2241.0,66.0,0.003066,0.008859,-0.000327,0.054562,0.000165,1.0,1.0,0.0,0.0,0.0,3221,3221,0,0,0,0,315,2683,336,420,1144,0,198,0.0615,0.1174,5306.1323,16627.9411,0.0,65160.0,318,318,5.5496,1358,1,1358,0,0,0,2,2,2,0.9918,0.9918,63.0689,2.5485,37.0,64.0,515.5078,612.7771,2175.0,1219,0.3785,2,0,0,319,10.0972,75.7083,1358.0,2626.4389,8488.8186,150296.0,1358,0,0,1,0.0
dos_syn_flood,run_27,dos_syn_flood.pcap,6032,10.221636,590.1208,333868,32662.8737,55.3495,1.8912,54.0,58.0,54.0,0.001695,0.001331,-0.000244,0.005341,0.002273,1.0,1.0,0.0,0.0,0.0,6032,6032,0,0,0,0,3997,2035,0,2035,0,0,2046,0.3392,1.9641,20958.687,29926.661,0.0,64240.0,2048,2036,4.7672,3913,0,3913,0,0,0,2,2,2,0.9223,0.9223,63.4455,2.0022,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,2045,2.9496,86.4872,3913.0,163.2606,4670.2204,211302.0,3913,0,0,0,0.0
dos_udp_flood,run_27,dos_udp_flood.pcap,41872,10.207417,4102.1151,1761284,172549.4272,42.0635,0.9976,42.0,70.0,42.0,0.000244,0.002434,0.0,0.119582,2.9e-05,1.0,0.0041,0.9957,0.0002,0.0,41872,170,41692,10,0,0,85,85,0,85,0,0,85,0.5,1.0,512.0,512.0,0.0,1024.0,41723,95,0.0614,41692,0,0,0,0,0,2,2,2,0.0232,0.0232,63.9643,0.7951,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,96,436.1667,4232.7601,41692.0,18346.7083,177773.1098,1751064.0,41692,0,0,0,0.0
mixed_attack,run_27,mixed_attack.pcap,42760,10.218723,4184.4759,2367612,231693.5283,55.3698,1.8981,54.0,58.0,54.0,0.000239,0.002093,-0.000374,0.140562,1.9e-05,1.0,1.0,0.0,0.0,0.0,42760,42760,0,0,0,0,28119,14641,0,14641,0,0,14619,0.3419,1.9206,20470.3027,29731.5575,0.0,64240.0,14315,14140,5.8254,26976,5,26978,3,1,1,2,2,2,0.9271,0.9271,63.2245,2.815,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,14579,2.933,223.5529,26976.0,162.3988,12071.8573,1456708.0,26976,0,0,2,0.0001
normal,run_27,normal.pcap,171,10.012473,17.0787,9578,956.6068,56.0117,2.0,54.0,58.0,58.0,0.058897,0.093115,-1e-06,0.421618,0.004303,1.0,1.0,0.0,0.0,0.0,171,171,0,0,0,0,86,85,0,85,0,0,86,0.5029,1.0118,514.9942,511.9912,0.0,1024.0,97,97,5.8238,11,1,0,0,0,0,2,2,2,1.0,1.0,55.0058,9.0149,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,97,1.7629,2.5109,11.0,98.7423,134.5469,594.0,11,0,0,1,0.0
